day
"0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,1,0,2,0,1,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,3,0,4,0,4,0,3,0,2,0,4,0,4,0,4,0,5,0,6,0,8,0,12,0,17,0,18,0,22,0,24,0,26,0,26,0,28,0,32,0,31,0,32,0,36,0,34,0,34,0,36,0,34,0,35,0,36,0,39,0,36,0,37,0,30,0,32,0,27,0,24,0,23,0,23,0,21,0,23,0,24,0,27,0,29,0,30,0,27,0,25,0,25,0,24,0,22,0,24,0,25,0,27,0,27,0,22,0,24,0,24,0,23,0,24,0,20,0,19,0,24,0,22,0,23,0,25,0,25,0,21,0,20,0,24,0,21,0,18,0,21,0,21,0,25,0,25,0,22,0,20,0,20,0,17,0,16,0,14,0,14,0,12,0,14,0,12,0,12,0,11,0,11,0,11,0,12,0,9,0,9,0,10,0,7,0,9,0,8,0,10,0,8,0,9,0,11,0,11,0,9,0,7,0,7,0,4,0,4,0,4,0,3,0,3,0,4"
"0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,1,0,2,0,1,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,3,0,4,0,4,0,3,0,2,0,4,0,4,0,4,0,5,0,6,0,8,0,12,0,17,0,18,0,22,0,24,0,26,0,26,0,28,0,32,0,31,0,32,0,36,0,34,0,34,0,36,0,34,0,35,0,36,0,39,0,36,0,37,0,30,0,32,0,27,0,24,0,23,0,23,0,21,0,23,0,24,0,27,0,29,0,30,0,27,0,25,0,25,0,24,0,22,0,24,0,25,0,27,0,27,0,22,0,24,0,24,0,23,0,24,0,20,0,19,0,24,0,22,0,23,0,25,0,25,0,21,0,20,0,24,0,21,0,18,0,21,0,21,0,25,0,25,0,22,0,20,0,20,0,17,0,16,0,14,0,14,0,12,0,14,0,12,0,12,0,11,0,11,0,11,0,12,0,9,0,9,0,10,0,7,0,9,0,8,0,10,0,8,0,9,0,11,0,11,0,9,0,7,0,7,0,4,0,4,0,4,0,3,0,3,0,4"
"0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,1,0,2,0,1,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,3,0,4,0,4,0,3,0,2,0,4,0,4,0,4,0,5,0,6,0,8,0,12,0,17,0,18,0,22,0,24,0,26,0,26,0,28,0,32,0,31,0,32,0,36,0,34,0,34,0,36,0,34,0,35,0,36,0,39,0,36,0,37,0,30,0,32,0,27,0,24,0,23,0,23,0,21,0,23,0,24,0,27,0,29,0,30,0,27,0,25,0,25,0,24,0,22,0,24,0,25,0,27,0,27,0,22,0,24,0,24,0,23,0,24,0,20,0,19,0,24,0,22,0,23,0,25,0,25,0,21,0,20,0,24,0,21,0,18,0,21,0,21,0,25,0,25,0,22,0,20,0,20,0,17,0,16,0,14,0,14,0,12,0,14,0,12,0,12,0,11,0,11,0,11,0,12,0,9,0,9,0,10,0,7,0,9,0,8,0,10,0,8,0,9,0,11,0,11,0,9,0,7,0,7,0,4,0,4,0,4,0,3,0,3,0,4"
"0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,1,0,2,0,1,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,3,0,4,0,4,0,3,0,2,0,4,0,4,0,4,0,5,0,6,0,8,0,12,0,17,0,18,0,22,0,24,0,26,0,26,0,28,0,32,0,31,0,32,0,36,0,34,0,34,0,36,0,34,0,35,0,36,0,39,0,36,0,37,0,30,0,32,0,27,0,24,0,23,0,23,0,21,0,23,0,24,0,27,0,29,0,30,0,27,0,25,0,25,0,24,0,22,0,24,0,25,0,27,0,27,0,22,0,24,0,24,0,23,0,24,0,20,0,19,0,24,0,22,0,23,0,25,0,25,0,21,0,20,0,24,0,21,0,18,0,21,0,21,0,25,0,25,0,22,0,20,0,20,0,17,0,16,0,14,0,14,0,12,0,14,0,12,0,12,0,11,0,11,0,11,0,12,0,9,0,9,0,10,0,7,0,9,0,8,0,10,0,8,0,9,0,11,0,11,0,9,0,7,0,7,0,4,0,4,0,4,0,3,0,3,0,4"
"0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,1,0,2,0,1,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,3,0,4,0,4,0,3,0,2,0,4,0,4,0,4,0,5,0,6,0,8,0,12,0,17,0,18,0,22,0,24,0,26,0,26,0,28,0,32,0,31,0,32,0,36,0,34,0,34,0,36,0,34,0,35,0,36,0,39,0,36,0,37,0,30,0,32,0,27,0,24,0,23,0,23,0,21,0,23,0,24,0,27,0,29,0,30,0,27,0,25,0,25,0,24,0,22,0,24,0,25,0,27,0,27,0,22,0,24,0,24,0,23,0,24,0,20,0,19,0,24,0,22,0,23,0,25,0,25,0,21,0,20,0,24,0,21,0,18,0,21,0,21,0,25,0,25,0,22,0,20,0,20,0,17,0,16,0,14,0,14,0,12,0,14,0,12,0,12,0,11,0,11,0,11,0,12,0,9,0,9,0,10,0,7,0,9,0,8,0,10,0,8,0,9,0,11,0,11,0,9,0,7,0,7,0,4,0,4,0,4,0,3,0,3,0,4"
"0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,1,0,2,0,1,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,3,0,4,0,4,0,3,0,2,0,4,0,4,0,4,0,5,0,6,0,8,0,12,0,17,0,18,0,22,0,24,0,26,0,26,0,28,0,32,0,31,0,32,0,36,0,34,0,34,0,36,0,34,0,35,0,36,0,39,0,36,0,37,0,30,0,32,0,27,0,24,0,23,0,23,0,21,0,23,0,24,0,27,0,29,0,30,0,27,0,25,0,25,0,24,0,22,0,24,0,25,0,27,0,27,0,22,0,24,0,24,0,23,0,24,0,20,0,19,0,24,0,22,0,23,0,25,0,25,0,21,0,20,0,24,0,21,0,18,0,21,0,21,0,25,0,25,0,22,0,20,0,20,0,17,0,16,0,14,0,14,0,12,0,14,0,12,0,12,0,11,0,11,0,11,0,12,0,9,0,9,0,10,0,7,0,9,0,8,0,10,0,8,0,9,0,11,0,11,0,9,0,7,0,7,0,4,0,4,0,4,0,3,0,3,0,4"
"0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,1,0,2,0,1,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,7,0,0,0,1,0,2,0,3,0,3,0,4,0,4,0,3,0,2,0,4,0,4,0,4,0,5,0,6,0,8,0,12,0,17,0,18,0,22,0,24,0,26,0,26,0,28,0,32,0,31,0,32,0,36,0,34,0,34,0,36,0,34,0,35,0,36,0,39,0,36,0,37,0,30,0,32,0,27,0,24,0,23,0,23,0,21,0,23,0,24,0,27,0,29,0,30,0,27,0,25,0,25,0,24,0,22,0,24,0,25,0,27,0,27,0,22,0,24,0,24,0,23,0,24,0,20,0,19,0,24,0,22,0,23,0,25,0,25,0,21,0,20,0,24,0,21,0,18,0,21,0,21,0,25,0,25,0,22,0,20,0,20,0,17,0,16,0,14,0,14,0,12,0,14,0,12,0,12,0,11,0,11,0,11,0,12,0,9,0,9,0,10,0,7,0,9,0,8,0,10,0,8,0,9,0,11,0,11,0,9,0,7,0,7,0,4,0,4,0,4,0,3,0,3,0,4"
"0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,1,0,2,0,1,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,7,0,0,0,1,0,2,0,3,0,3,0,4,0,4,0,3,0,2,0,4,0,4,0,4,0,5,0,6,0,8,0,12,0,17,0,18,0,22,0,24,0,26,0,26,0,28,0,32,0,31,0,32,0,36,0,34,0,34,0,36,0,34,0,35,0,36,0,39,0,36,0,37,0,30,0,32,0,27,0,24,0,23,0,23,0,21,0,23,0,24,0,27,0,29,0,30,0,27,0,25,0,25,0,24,0,22,0,24,0,25,0,27,0,27,0,22,0,24,0,24,0,23,0,24,0,20,0,19,0,24,0,22,0,23,0,25,0,25,0,21,0,20,0,24,0,21,0,18,0,21,0,21,0,25,0,25,0,22,0,20,0,20,0,17,0,16,0,14,0,14,0,12,0,14,0,12,0,12,0,11,0,11,0,11,0,12,0,9,0,9,0,10,0,7,0,9,0,8,0,10,0,8,0,9,0,11,0,11,0,9,0,7,0,7,0,4,0,4,0,4,0,3,0,3,0,4"
"0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,1,0,2,0,1,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,7,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,8,0,0,0,0,1,7,0,0,0,1,0,2,0,3,0,3,0,4,0,4,0,3,0,2,0,4,0,4,0,4,0,5,0,6,0,8,0,12,0,17,0,18,0,22,0,24,0,26,0,26,0,28,0,32,0,31,0,32,0,36,0,34,0,34,0,36,0,34,0,35,0,36,0,39,0,36,0,37,0,30,0,32,0,27,0,24,0,23,0,23,0,21,0,23,0,24,0,27,0,29,0,30,0,27,0,25,0,25,0,24,0,22,0,24,0,25,0,27,0,27,0,22,0,24,0,24,0,23,0,24,0,20,0,19,0,24,0,22,0,23,0,25,0,25,0,21,0,20,0,24,0,21,0,18,0,21,0,21,0,25,0,25,0,22,0,20,0,20,0,17,0,16,0,14,0,14,0,12,0,14,0,12,0,12,0,11,0,11,0,11,0,12,0,9,0,9,0,10,0,7,0,9,0,8,0,10,0,8,0,9,0,11,0,11,0,9,0,7,0,7,0,4,0,4,0,4,0,3,0,3,0,4"
"0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,1,0,2,0,1,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,7,0,0,1,9,0,1,0,0,0,1,0,1,0,1,0,1,1,8,0,0,0,0,1,7,0,0,0,1,0,2,0,3,0,3,0,4,0,4,0,3,0,2,0,4,0,4,0,4,0,5,0,6,0,8,0,12,0,17,0,18,0,22,0,24,0,26,0,26,0,28,0,32,0,31,0,32,0,36,0,34,0,34,0,36,0,34,0,35,0,36,0,39,0,36,0,37,0,30,0,32,0,27,0,24,0,23,0,23,0,21,0,23,0,24,0,27,0,29,0,30,0,27,0,25,0,25,0,24,0,22,0,24,0,25,0,27,0,27,0,22,0,24,0,24,0,23,0,24,0,20,0,19,0,24,0,22,0,23,0,25,0,25,0,21,0,20,0,24,0,21,0,18,0,21,0,21,0,25,0,25,0,22,0,20,0,20,0,17,0,16,0,14,0,14,0,12,0,14,0,12,0,12,0,11,0,11,0,11,0,12,0,9,0,9,0,10,0,7,0,9,0,8,0,10,0,8,0,9,0,11,0,11,0,9,0,7,0,7,0,4,0,4,0,4,0,3,0,3,0,4"
"0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,1,0,2,0,1,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,7,0,0,1,9,0,1,0,0,0,1,0,1,0,1,0,1,1,8,0,0,0,0,1,7,0,0,0,1,0,2,0,3,0,3,0,4,0,4,0,3,0,2,0,4,0,4,0,4,0,5,0,6,0,8,0,12,0,17,0,18,0,22,0,24,0,26,0,26,0,28,0,32,0,31,0,32,0,36,0,34,0,34,0,36,0,34,0,35,0,36,0,39,0,36,0,37,0,30,0,32,0,27,0,24,0,23,0,23,0,21,0,23,0,24,0,27,0,29,0,30,0,27,0,25,0,25,0,24,0,22,0,24,0,25,0,27,0,27,0,22,0,24,0,24,0,23,0,24,0,20,0,19,0,24,0,22,0,23,0,25,0,25,0,21,0,20,0,24,0,21,0,18,0,21,0,21,0,25,0,25,0,22,0,20,0,20,0,17,0,16,0,14,0,14,0,12,0,14,0,12,0,12,0,11,0,11,0,11,0,12,0,9,0,9,0,10,0,7,0,9,0,8,0,10,0,8,0,9,0,11,0,11,0,9,0,7,0,7,0,4,0,4,0,4,0,3,0,3,0,4"
"0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,1,0,2,0,1,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,7,0,0,1,9,0,1,0,0,0,1,0,1,0,1,0,1,1,8,0,0,0,0,1,7,0,0,0,1,0,2,0,3,0,3,0,4,0,4,0,3,0,2,0,4,0,4,0,4,0,5,0,6,0,8,0,12,0,17,0,18,0,22,0,24,0,26,0,26,0,28,0,32,0,31,0,32,0,36,0,34,0,34,0,36,0,34,0,35,0,36,0,39,0,36,0,37,0,30,0,32,0,27,0,24,0,23,0,23,0,21,0,23,0,24,0,27,0,29,0,30,0,27,0,25,0,25,0,24,0,22,0,24,0,25,0,27,0,27,0,22,0,24,0,24,0,23,0,24,0,20,0,19,0,24,0,22,0,23,0,25,0,25,0,21,0,20,0,24,0,21,0,18,0,21,0,21,0,25,0,25,0,22,0,20,0,20,0,17,0,16,0,14,0,14,0,12,0,14,0,12,0,12,0,11,0,11,0,11,0,12,0,9,0,9,0,10,0,7,0,9,0,8,0,10,0,8,0,9,0,11,0,11,0,9,0,7,0,7,0,4,0,4,0,4,0,3,0,3,0,4"
"0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,1,0,2,0,1,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,7,0,0,1,9,0,1,0,0,0,1,0,1,0,1,0,1,1,8,0,0,0,0,1,7,0,0,0,1,0,2,0,3,0,3,0,4,0,4,0,3,0,2,0,4,0,4,0,4,0,5,0,6,0,8,0,12,0,17,0,18,0,22,0,24,0,26,0,26,0,28,0,32,0,31,0,32,0,36,0,34,0,34,0,36,0,34,0,35,0,36,0,39,0,36,0,37,0,30,0,32,0,27,0,24,0,23,0,23,0,21,0,23,0,24,0,27,0,29,0,30,0,27,0,25,0,25,0,24,0,22,0,24,0,25,0,27,0,27,0,22,0,24,0,24,0,23,0,24,0,20,0,19,0,24,0,22,0,23,0,25,0,25,0,21,0,20,0,24,0,21,0,18,0,21,0,21,0,25,0,25,0,22,0,20,0,20,0,17,0,16,0,14,0,14,0,12,0,14,0,12,0,12,0,11,0,11,0,11,0,12,0,9,0,9,0,10,0,7,0,9,0,8,0,10,0,8,0,9,0,11,0,11,0,9,0,7,0,7,0,4,0,4,0,4,0,3,0,3,0,4"
"0,3,0,3,0,3,0,3,0,2,0,2,0,2,0,1,0,2,0,1,0,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,1,7,1,10,1,9,0,1,0,0,0,1,0,1,0,1,0,1,1,8,0,0,0,0,1,7,0,0,0,1,0,2,0,3,0,3,0,4,0,4,0,3,0,2,0,4,0,4,0,4,0,5,0,6,0,8,0,12,0,17,0,18,0,22,0,24,0,26,0,26,0,28,0,32,0,31,0,32,0,36,0,34,0,34,0,36,0,34,0,35,0,36,0,39,0,36,0,37,0,30,0,32,0,27,0,24,0,23,0,23,0,21,0,23,0,24,0,27,0,29,0,30,0,27,0,25,0,25,0,24,0,22,0,24,0,25,0,27,0,27,0,22,0,24,0,24,0,23,0,24,0,20,0,19,0,24,0,22,0,23,0,25,0,25,0,21,0,20,0,24,0,21,0,18,0,21,0,21,0,25,0,25,0,22,0,20,0,20,0,17,0,16,0,14,0,14,0,12,0,14,0,12,0,12,0,11,0,11,0,11,0,12,0,9,0,9,0,10,0,7,0,9,0,8,0,10,0,8,0,9,0,11,0,11,0,9,0,7,0,7,0,4,0,4,0,4,0,3,0,3,0,4"
